C_HLEVEL	C_FULLNAME	C_NAME	C_SYNONYM_CD	C_VISUALATTRIBUTES	C_TOTALNUM	C_BASECODE	C_METADATAXML	C_FACTTABLECOLUMN	C_TABLENAME	C_COLUMNNAME	C_COLUMNDATATYPE	C_OPERATOR	C_DIMCODE	C_COMMENT	C_TOOLTIP	M_APPLIED_PATH	UPDATE_DATE	DOWNLOAD_DATE	IMPORT_DATE	SOURCESYSTEM_CD	VALUETYPE_CD	M_EXCLUSION_CD	C_PATH	C_SYMBOL
3	\ACT\Visit Details\Age at visit\65-74 years old\	Visit at ages 65-74 years old	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,65*12) AND (ADD_MONTHS(BIRTH_DATE,75*12)-1)		Visit Details \ Age at visit \ 65-74 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\65 years old\	Visit at age 65 years old	N	LA 		DEM|AGE:65		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,65*12) AND (ADD_MONTHS(BIRTH_DATE,66*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 65 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\66 years old\	Visit at age 66 years old	N	LA 		DEM|AGE:66		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,66*12) AND (ADD_MONTHS(BIRTH_DATE,67*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 66 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\67 years old\	Visit at age 67 years old	N	LA 		DEM|AGE:67		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,67*12) AND (ADD_MONTHS(BIRTH_DATE,68*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 67 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\68 years old\	Visit at age 68 years old	N	LA 		DEM|AGE:68		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,68*12) AND (ADD_MONTHS(BIRTH_DATE,69*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 68 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\69 years old\	Visit at age 69 years old	N	LA 		DEM|AGE:69		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,69*12) AND (ADD_MONTHS(BIRTH_DATE,70*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 69 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\70 years old\	Visit at age 70 years old	N	LA 		DEM|AGE:70		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,70*12) AND (ADD_MONTHS(BIRTH_DATE,71*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 70 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\71 years old\	Visit at age 71 years old	N	LA 		DEM|AGE:71		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,71*12) AND (ADD_MONTHS(BIRTH_DATE,72*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 71 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\72 years old\	Visit at age 72 years old	N	LA 		DEM|AGE:72		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,72*12) AND (ADD_MONTHS(BIRTH_DATE,73*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 72 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\73 years old\	Visit at age 73 years old	N	LA 		DEM|AGE:73		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,73*12) AND (ADD_MONTHS(BIRTH_DATE,74*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 73 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\8 years old\	Visit at age 8 years old	N	LA 		DEM|AGE:8		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,8*12) AND (ADD_MONTHS(BIRTH_DATE,9*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 8 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\0-9 years old\9 years old\	Visit at age 9 years old	N	LA 		DEM|AGE:9		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,9*12) AND (ADD_MONTHS(BIRTH_DATE,10*12)-1)		Visit Details \ Age at visit \ 0-9 years old \ 9 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
3	\ACT\Visit Details\Age at visit\10-17 years old\	Visit at ages 10-17 years old	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,10*12) AND (ADD_MONTHS(BIRTH_DATE,18*12)-1)		Visit Details \ Age at visit \ 10-17 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\10 years old\	Visit at age 10 years old	N	LA 		DEM|AGE:10		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,10*12) AND (ADD_MONTHS(BIRTH_DATE,11*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 10 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\11 years old\	Visit at age 11 years old	N	LA 		DEM|AGE:11		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,11*12) AND (ADD_MONTHS(BIRTH_DATE,12*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 11 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\12 years old\	Visit at age 12 years old	N	LA 		DEM|AGE:12		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,12*12) AND (ADD_MONTHS(BIRTH_DATE,13*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 12 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\46 years old\	Visit at age 46 years old	N	LA 		DEM|AGE:46		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,46*12) AND (ADD_MONTHS(BIRTH_DATE,47*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 46 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\47 years old\	Visit at age 47 years old	N	LA 		DEM|AGE:47		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,47*12) AND (ADD_MONTHS(BIRTH_DATE,48*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 47 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\48 years old\	Visit at age 48 years old	N	LA 		DEM|AGE:48		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,48*12) AND (ADD_MONTHS(BIRTH_DATE,49*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 48 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\49 years old\	Visit at age 49 years old	N	LA 		DEM|AGE:49		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,49*12) AND (ADD_MONTHS(BIRTH_DATE,50*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 49 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\50 years old\	Visit at age 50 years old	N	LA 		DEM|AGE:50		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,50*12) AND (ADD_MONTHS(BIRTH_DATE,51*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 50 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\51 years old\	Visit at age 51 years old	N	LA 		DEM|AGE:51		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,51*12) AND (ADD_MONTHS(BIRTH_DATE,52*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 51 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\52 years old\	Visit at age 52 years old	N	LA 		DEM|AGE:52		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,52*12) AND (ADD_MONTHS(BIRTH_DATE,53*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 52 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\53 years old\	Visit at age 53 years old	N	LA 		DEM|AGE:53		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,53*12) AND (ADD_MONTHS(BIRTH_DATE,54*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 53 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\45-54 years old\54 years old\	Visit at age 54 years old	N	LA 		DEM|AGE:54		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,54*12) AND (ADD_MONTHS(BIRTH_DATE,55*12)-1)		Visit Details \ Age at visit \ 45-54 years old \ 54 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
3	\ACT\Visit Details\Age at visit\55-64 years old\	Visit at ages 55-64 years old	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,55*12) AND (ADD_MONTHS(BIRTH_DATE,65*12)-1)		Visit Details \ Age at visit \ 55-64 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\55-64 years old\55 years old\	Visit at age 55 years old	N	LA 		DEM|AGE:55		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,55*12) AND (ADD_MONTHS(BIRTH_DATE,56*12)-1)		Visit Details \ Age at visit \ 55-64 years old \ 55 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\55-64 years old\56 years old\	Visit at age 56 years old	N	LA 		DEM|AGE:56		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,56*12) AND (ADD_MONTHS(BIRTH_DATE,57*12)-1)		Visit Details \ Age at visit \ 55-64 years old \ 56 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\55-64 years old\57 years old\	Visit at age 57 years old	N	LA 		DEM|AGE:57		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,57*12) AND (ADD_MONTHS(BIRTH_DATE,58*12)-1)		Visit Details \ Age at visit \ 55-64 years old \ 57 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\55-64 years old\58 years old\	Visit at age 58 years old	N	LA 		DEM|AGE:58		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,58*12) AND (ADD_MONTHS(BIRTH_DATE,59*12)-1)		Visit Details \ Age at visit \ 55-64 years old \ 58 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\84 years old\	Visit at age 84 years old	N	LA 		DEM|AGE:84		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,84*12) AND (ADD_MONTHS(BIRTH_DATE,85*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 84 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\13 years old\	Visit at age 13 years old	N	LA 		DEM|AGE:13		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,13*12) AND (ADD_MONTHS(BIRTH_DATE,14*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 13 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\14 years old\	Visit at age 14 years old	N	LA 		DEM|AGE:14		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,14*12) AND (ADD_MONTHS(BIRTH_DATE,15*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 14 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\15 years old\	Visit at age 15 years old	N	LA 		DEM|AGE:15		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,15*12) AND (ADD_MONTHS(BIRTH_DATE,16*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 15 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\16 years old\	Visit at age 16 years old	N	LA 		DEM|AGE:16		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,16*12) AND (ADD_MONTHS(BIRTH_DATE,17*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 16 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\10-17 years old\17 years old\	Visit at age 17 years old	N	LA 		DEM|AGE:17		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,17*12) AND (ADD_MONTHS(BIRTH_DATE,18*12)-1)		Visit Details \ Age at visit \ 10-17 years old \ 17 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
3	\ACT\Visit Details\Age at visit\18-34 years old\	Visit at ages 18-34 years old	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,18*12) AND (ADD_MONTHS(BIRTH_DATE,35*12)-1)		Visit Details \ Age at visit \ 18-34 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\18 years old\	Visit at age 18 years old	N	LA 		DEM|AGE:18		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,18*12) AND (ADD_MONTHS(BIRTH_DATE,19*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 18 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\19 years old\	Visit at age 19 years old	N	LA 		DEM|AGE:19		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,19*12) AND (ADD_MONTHS(BIRTH_DATE,20*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 19 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\20 years old\	Visit at age 20 years old	N	LA 		DEM|AGE:20		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,20*12) AND (ADD_MONTHS(BIRTH_DATE,21*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 20 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\21 years old\	Visit at age 21 years old	N	LA 		DEM|AGE:21		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,21*12) AND (ADD_MONTHS(BIRTH_DATE,22*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 21 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\22 years old\	Visit at age 22 years old	N	LA 		DEM|AGE:22		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,22*12) AND (ADD_MONTHS(BIRTH_DATE,23*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 22 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\18-34 years old\23 years old\	Visit at age 23 years old	N	LA 		DEM|AGE:23		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,23*12) AND (ADD_MONTHS(BIRTH_DATE,24*12)-1)		Visit Details \ Age at visit \ 18-34 years old \ 23 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\65-74 years old\74 years old\	Visit at age 74 years old	N	LA 		DEM|AGE:74		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,74*12) AND (ADD_MONTHS(BIRTH_DATE,75*12)-1)		Visit Details \ Age at visit \ 65-74 years old \ 74 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
3	\ACT\Visit Details\Age at visit\75-84 years old\	Visit at ages 75-84 years old	N	FA 				encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,75*12) AND (ADD_MONTHS(BIRTH_DATE,85*12)-1)		Visit Details \ Age at visit \ 75-84 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\75 years old\	Visit at age 75 years old	N	LA 		DEM|AGE:75		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,75*12) AND (ADD_MONTHS(BIRTH_DATE,76*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 75 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
4	\ACT\Visit Details\Age at visit\75-84 years old\76 years old\	Visit at age 76 years old	N	LA 		DEM|AGE:76		encounter_num	visit_dimension	patient_num	N	IN	SELECT PATIENT_NUM FROM PATIENT_DIMENSION WHERE PATIENT_NUM = VISIT_DIMENSION.PATIENT_NUM AND TRUNC(VISIT_DIMENSION.START_DATE) BETWEEN ADD_MONTHS(BIRTH_DATE,76*12) AND (ADD_MONTHS(BIRTH_DATE,77*12)-1)		Visit Details \ Age at visit \ 75-84 years old \ 76 years old	@	24-MAY-21	24-MAY-21	24-MAY-21	lcp5				
